MANDT,PERNR,SUBTY,OBJPS,SPRPS,ENDDA,BEGDA,SEQNR,AEDTM,UNAME,HISTO,ITXEX,REFEX,ORDEX,ITBLD,PREAS,FLAG1,FLAG2,FLAG3,FLAG4,RESE1,RESE2,GRPVL,TRFAR,TRFGB,TRFGR,TRFST,LGA01,BET01,ANZ01,EIN01,OPK01,LGA02,BET02,ANZ02,EIN02,OPK02,LGA03,BET03,ANZ03,EIN03,OPK03,LGA04,BET04,ANZ04,EIN04,OPK04,LGA05,BET05,ANZ05,EIN05,OPK05,LGA06,BET06,ANZ06,EIN06,OPK06,LGA07,BET07,ANZ07,EIN07,OPK07,LGA08,BET08,ANZ08,EIN08,OPK08,LGA09,BET09,ANZ09,EIN09,OPK09,LGA10,BET10,ANZ10,EIN10,OPK10,LGA11,BET11,ANZ11,EIN11,OPK11,LGA12,BET12,ANZ12,EIN12,OPK12,LGA13,BET13,ANZ13,EIN13,OPK13,LGA14,BET14,ANZ14,EIN14,OPK14,LGA15,BET15,ANZ15,EIN15,OPK15,LGA16,BET16,ANZ16,EIN16,OPK16,LGA17,BET17,ANZ17,EIN17,OPK17,LGA18,BET18,ANZ18,EIN18,OPK18,LGA19,BET19,ANZ19,EIN19,OPK19,LGA20,BET20,ANZ20,EIN20,OPK20,LGA21,BET21,ANZ21,EIN21,OPK21,LGA22,BET22,ANZ22,EIN22,OPK22,LGA23,BET23,ANZ23,EIN23,OPK23,LGA24,BET24,ANZ24,EIN24,OPK24,LGA25,BET25,ANZ25,EIN25,OPK25,LGA26,BET26,ANZ26,EIN26,OPK26,LGA27,BET27,ANZ27,EIN27,OPK27,LGA28,BET28,ANZ28,EIN28,OPK28,LGA29,BET29,ANZ29,EIN29,OPK29,LGA30,BET30,ANZ30,EIN30,OPK30,LGA31,BET31,ANZ31,EIN31,OPK31,LGA32,BET32,ANZ32,EIN32,OPK32,LGA33,BET33,ANZ33,EIN33,OPK33,LGA34,BET34,ANZ34,EIN34,OPK34,LGA35,BET35,ANZ35,EIN35,OPK35,LGA36,BET36,ANZ36,EIN36,OPK36,LGA37,BET37,ANZ37,EIN37,OPK37,LGA38,BET38,ANZ38,EIN38,OPK38,LGA39,BET39,ANZ39,EIN39,OPK39,LGA40,BET40,ANZ40,EIN40,OPK40,WAERS,INDRL,OTYPE,OBJID,VAMNT,VUNIT,IND01,MOD01,IND02,MOD02,IND03,MOD03,IND04,MOD04,IND05,MOD05,IND06,MOD06,IND07,MOD07,IND08,MOD08,IND09,MOD09,IND10,MOD10,IND11,MOD11,IND12,MOD12,IND13,MOD13,IND14,MOD14,IND15,MOD15,IND16,MOD16,IND17,MOD17,IND18,MOD18,IND19,MOD19,IND20,MOD20,IND21,MOD21,IND22,MOD22,IND23,MOD23,IND24,MOD24,IND25,MOD25,IND26,MOD26,IND27,MOD27,IND28,MOD28,IND29,MOD29,IND30,MOD30,IND31,MOD31,IND32,MOD32,IND33,MOD33,IND34,MOD34,IND35,MOD35,IND36,MOD36,IND37,MOD37,IND38,MOD38,IND39,MOD39,IND40,MOD40,BSGRD,DIVGV,ANSAL,ANCUM,CMPMN,ORZID,STVOR,OCRSN,CPIND,LGAWW,CMP_PROCESSID,CMP_PLANID,CMP_SEQUENCE,CMP_AMOUNT,CMP_PERCENT,CMP_NUMBER,CMP_PAYUNIT,CMP_NEW_SALARY,CMP_OLD_SALARY,CMP_REASON,CMP_STATUS,CMP_EFFECTIVE_DATE,DEDUCTION_AMOUNT,TAX_CODE,BENEFIT_PLAN,ENROLLMENT_STATUS,STOCK_OPTIONS,COMMISSION_PCT,BONUS_AMOUNT,HOURLY_RATE,MONTHLY_INCOME,PERCENT_SALARY_HIKE,DAILY_RATE,OVERTIME_RATE,DEPENDENTS_COVERAGE,SALARY_HISTORY_ID,RAISE_AMOUNT,PROMOTION_DATE,PAYROLL_PERIOD,TAX_DEDUCTION,NET_PAY,GROSS_PAY,BENEFITS_ENROLLMENT_DATE,STOCK_OPTION_LEVEL,PAYROLL_RELATIONSHIP_ID,BALANCE_TYPE_ID,BALANCE_DIMENSION_ID,ELEMENT_TYPE_ID,INPUT_VALUE_ID,PROCESSING_TYPE,PRIORITY,CLASSIFICATION_ID,COST_TYPE,ACTIVITY_TYPE
100,00000011,0000,01, ,20261231,20230428,000,20241126,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6255.42,1.00,USD,+,,,,,,,,,,,1000,3459.63,1.00,USD,+,1000,3157.08,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,8374.48,1.00,USD,+,1000,4627.55,1.00,USD,+,,,,,,,,,,,1000,1790.16,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4716.71,1.00,USD,+,,,,,,,,,,,1000,9940.82,1.00,USD,+,,,,,,USD,X,O,00010001,325.05,USD,X,03,X,03,X,01, ,03,X,01, ,01, ,02,X,03,X,02,X,03, ,01,X,02,X,03,X,01, ,01, ,02, ,01, ,01, ,02,X,02, ,02,X,01, ,03, ,01,X,02, ,01, ,03, ,02, ,01,X,01,X,01,X,03, ,02,X,03, ,03,X,03,X,03, ,01,X,02,X,01,1.00,40.00,64320.00,X,X,00020001,20251019,, ,1000,00030001,00040001,001,8361.60,0.1300,1.000,USD,72681.60,64320.00,PROM,AP,20260302,518.10,TX01,BN01,A,7202,5.09,12435.06,30.92,5360.00,13,247.38,46.38,N,00005011,8361.60,20261001,202406,1454.33,4423.83,6396.26,20180723,3,00008011,00009011,00009111,00009211,00009311,B,1616,00009411,D,PAYROLL_RUN
100,00000012,0000,01, ,20261231,20230501,000,20251207,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,5034.02,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3285.3,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6680.73,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,9521.89,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9218.23,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,230.15,USD,X,01,X,03, ,03,X,02,X,01,X,03,X,02, ,03,X,02,X,01,X,03, ,03,X,03, ,03, ,02,X,01,X,01,X,03,X,02, ,02, ,02, ,01, ,01,X,02, ,03, ,01,X,03, ,03, ,03,X,03, ,01, ,03, ,03,X,02, ,01, ,01, ,03, ,03, ,02, ,01,1.00,40.00,106069.00,X,X,00020001,20261006,, ,1000,00030001,00040001,001,8485.52,0.0800,1.000,USD,114554.52,106069.00,PROM,AP,20250429,824.44,TX01,BN01,A,228,6.0,20412.28,50.99,8839.08,8,407.96,76.49,N,00005012,8485.52,20210225,202412,3011.68,6703.98,10540.10,20181117,4,00008012,00009012,00009112,00009212,00009312,A,1285,00009412,C,PAYROLL_RUN
100,00000013,0000,01, ,20261231,20200609,000,20260519,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,6933.86,1.00,USD,+,,,,,,1000,3714.03,1.00,USD,+,1000,6200.51,1.00,USD,+,,,,,,,,,,,,,,,,1000,8781.04,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9377.54,1.00,USD,+,1000,4286.02,1.00,USD,+,1000,6222.4,1.00,USD,+,,,,,,1000,2574.56,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,497.21,USD,X,01,X,03,X,01,X,01,X,02,X,02, ,03, ,01, ,01, ,01,X,02, ,02,X,03, ,02,X,03,X,02,X,02,X,01, ,01,X,02, ,02,X,01,X,01,X,03,X,01, ,03, ,03,X,01, ,02,X,02, ,03, ,03, ,02,X,03,X,02,X,01, ,03, ,01, ,02,X,03,1.00,40.00,102350.00,X,X,00020001,20250721,, ,1000,00030001,00040001,001,16376.00,0.1600,1.000,USD,118726.00,102350.00,PROM,AP,20250627,904.51,TX01,BN01,A,7964,3.7,15340.84,49.21,8529.17,16,393.65,73.81,Y,00005013,16376.00,20220502,202404,2739.57,6163.49,9807.57,20240808,5,00008013,00009013,00009113,00009213,00009313,B,6201,00009413,C,PAYROLL_RUN
100,00000014,0000,01, ,20261231,20221205,000,20250929,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,4634.49,1.00,USD,+,,,,,,1000,7634.68,1.00,USD,+,1000,6016.89,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,3194.59,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,7323.64,1.00,USD,+,,,,,,,,,,,1000,5912.52,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1874.41,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6424.37,1.00,USD,+,,,,,,1000,3918.06,1.00,USD,+,1000,8419.17,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,104.27,USD, ,03, ,03, ,03,X,01, ,01, ,02,X,03, ,02, ,02, ,01,X,02, ,02, ,01,X,02, ,03,X,02, ,03, ,03,X,03,X,02,X,03, ,02,X,01, ,02, ,02, ,02, ,01, ,02,X,03, ,03,X,01, ,02,X,01, ,03, ,03, ,02, ,02,X,03, ,03, ,03,1.00,40.00,245071.00,X,X,00020001,20251003,, ,1000,00030001,00040001,001,34309.94,0.1400,1.000,USD,279380.94,245071.00,PROM,AP,20260728,1602.89,TX01,BN01,A,6639,14.37,19867.35,117.82,20422.58,14,942.58,176.73,Y,00005014,34309.94,20250120,202406,5834.74,14640.56,22078.19,20190320,1,00008014,00009014,00009114,00009214,00009314,A,6214,00009414,C,PAYROLL_RUN
100,00000015,0000,01, ,20261231,20230102,000,20251007,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,1000,3419.83,1.00,USD,+,,,,,,,,,,,1000,3049.91,1.00,USD,+,,,,,,,,,,,,,,,,1000,3832.17,1.00,USD,+,,,,,,,,,,,1000,7825.89,1.00,USD,+,,,,,,1000,3005.85,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4247.11,1.00,USD,+,,,,,,,,,,,1000,1162.27,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,2457.65,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,389.28,USD, ,01,X,03,X,01, ,03,X,02,X,03,X,02, ,03,X,01,X,02,X,02,X,01,X,03, ,03, ,01,X,03,X,01,X,01, ,01,X,01,X,01, ,02,X,03,X,03, ,03,X,01,X,01,X,03,X,02,X,02,X,01, ,01,X,03, ,02,X,01, ,01, ,03,X,02, ,03, ,02,1.00,40.00,244294.00,X,X,00020001,20260924,, ,1000,00030001,00040001,001,34201.16,0.1400,1.000,USD,278495.16,244294.00,PROM,AP,20261125,1952.85,TX01,BN01,A,9794,0.71,37255.62,117.45,20357.83,14,939.59,176.17,Y,00005015,34201.16,20210419,202410,4654.39,16855.23,23462.47,20231004,5,00008015,00009015,00009115,00009215,00009315,B,271,00009415,D,PAYROLL_RUN
100,00000016,0000,01, ,20261231,20220113,000,20240830,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3965.74,1.00,USD,+,1000,5956.24,1.00,USD,+,,,,,,1000,2346.87,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8727.96,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4849.08,1.00,USD,+,,,,,,,,,,,EUR,X,O,00010001,286.53,USD,X,02, ,03,X,02,X,02,X,02, ,02, ,02,X,02,X,02,X,02, ,03,X,03,X,01, ,01,X,03, ,03, ,02, ,01, ,03, ,01, ,02, ,02, ,03,X,03, ,01,X,01, ,01,X,03, ,02, ,02, ,02, ,03,X,01, ,03, ,01, ,02,X,02,X,03,X,03, ,01,1.00,40.00,245951.00,X,X,00020001,20260322,, ,1000,00030001,00040001,001,12297.55,0.0500,1.000,USD,258248.55,245951.00,PROM,AP,20260618,1701.84,TX01,BN01,A,2613,2.17,41761.27,118.25,20495.92,5,945.97,177.37,Y,00005016,12297.55,20211104,202409,3712.37,18561.82,23976.03,20210207,1,00008016,00009016,00009116,00009216,00009316,A,7774,00009416,C,PAYROLL_RUN
100,00000017,0000,01, ,20261231,20220509,000,20260808,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,6844.52,1.00,USD,+,,,,,,1000,7697.88,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6665.52,1.00,USD,+,,,,,,1000,8870.48,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8572.38,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6312.95,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,133.62,USD,X,03, ,03, ,03,X,03,X,01, ,02,X,02,X,03,X,03,X,03,X,03, ,01,X,03,X,02, ,02,X,01,X,01, ,01,X,01, ,03, ,01,X,01,X,02,X,03,X,03,X,02,X,02, ,01, ,01,X,03,X,02, ,01, ,01,X,02,X,02, ,03, ,03,X,03,X,03, ,02,1.00,40.00,215706.00,X,X,00020001,20260630,, ,1000,00030001,00040001,001,34512.96,0.1600,1.000,USD,250218.96,215706.00,PROM,AP,20260408,1770.56,TX01,BN01,A,7568,10.7,16565.51,103.7,17975.50,16,829.64,155.56,N,00005017,34512.96,20240521,202410,4120.97,13464.43,19355.96,20171002,3,00008017,00009017,00009117,00009217,00009317,A,4208,00009417,D,PAYROLL_RUN
100,00000018,0000,01, ,20261231,20180129,000,20260129,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,9432.46,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5435.48,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4647.59,1.00,USD,+,,,,,,1000,9104.95,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,4911.62,1.00,USD,+,USD,X,O,00010001,142.68,USD,X,01,X,02,X,01, ,03,X,01, ,01, ,02,X,03, ,03, ,03,X,01, ,03, ,02,X,01, ,03,X,03, ,01, ,01,X,02, ,03,X,02,X,03, ,02, ,01, ,01,X,02, ,02, ,01, ,02, ,02, ,03, ,01, ,03,X,02, ,01,X,02,X,02,X,03,X,01, ,01,1.00,40.00,92062.00,X,X,00020001,20251109,, ,1000,00030001,00040001,001,7364.96,0.0800,1.000,USD,99426.96,92062.00,PROM,AP,20250528,587.00,TX01,BN01,A,8187,0.35,5878.78,44.26,7671.83,8,354.08,66.39,Y,00005018,7364.96,20210918,202401,1790.32,5784.41,8161.73,20221223,2,00008018,00009018,00009118,00009218,00009318,B,2909,00009418,C,PAYROLL_RUN
100,00000019,0000,01, ,20261231,20230622,000,20240403,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,4099.87,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8670.99,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1381.39,1.00,USD,+,,,,,,,,,,,1000,5577.12,1.00,USD,+,,,,,,,,,,,,,,,,1000,1286.63,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3085.59,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,140.46,USD, ,03, ,02, ,03, ,01, ,02,X,03, ,02,X,02,X,02, ,03,X,03,X,03,X,03,X,01, ,03, ,03,X,01,X,03,X,02, ,02, ,02, ,02, ,02, ,02, ,01, ,02, ,03,X,03,X,02, ,02, ,03,X,03, ,02,X,02,X,03,X,03, ,02, ,02, ,03,X,03,1.00,40.00,75374.00,X,X,00020001,20260623,, ,1000,00030001,00040001,001,4522.44,0.0600,1.000,USD,79896.44,75374.00,PROM,AP,20261103,625.15,TX01,BN01,A,4669,1.14,10630.15,36.24,6281.17,6,289.9,54.36,Y,00005019,4522.44,20201028,202404,1114.78,5427.09,7167.02,20210612,3,00008019,00009019,00009119,00009219,00009319,B,5538,00009419,D,PAYROLL_RUN
100,00000020,0000,01, ,20261231,20230221,000,20240407,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,5656.68,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,6631.47,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5299.86,1.00,USD,+,,,,,,1000,3498.36,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7207.9,1.00,USD,+,1000,1024.18,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6451.81,1.00,USD,+,,,,,,,,,,,,,,,,1000,6226.95,1.00,USD,+,,,,,,,,,,,,,,,,1000,2278.83,1.00,USD,+,,,,,,1000,9704.5,1.00,USD,+,USD,X,O,00010001,202.84,USD, ,03,X,02, ,01,X,03,X,01, ,01,X,03, ,01, ,01,X,03, ,03, ,03,X,02, ,01,X,01, ,03, ,03, ,01,X,02, ,03,X,01,X,02,X,01, ,02,X,01,X,01, ,02, ,03, ,02, ,01, ,01, ,02,X,03,X,03, ,02,X,03, ,02, ,02,X,01,X,01,1.00,40.00,242612.00,X,X,00020001,20250226,, ,1000,00030001,00040001,001,31539.56,0.1300,1.000,USD,274151.56,242612.00,PROM,AP,20260929,1868.57,TX01,BN01,A,592,17.83,25169.58,116.64,20217.67,13,933.12,174.96,N,00005020,31539.56,20240927,202404,6029.03,14417.53,22315.13,20231004,1,00008020,00009020,00009120,00009220,00009320,A,5773,00009420,D,PAYROLL_RUN
100,00000021,0000,01, ,20261231,20201119,000,20250920,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,3047.96,1.00,USD,+,,,,,,1000,5220.39,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8818.75,1.00,USD,+,,,,,,1000,6722.31,1.00,USD,+,,,,,,1000,6259.67,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8312.37,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7320.33,1.00,USD,+,,,,,,,,,,,,,,,,1000,8967.37,1.00,USD,+,1000,9373.21,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7382.51,1.00,USD,+,,,,,,,,,,,USD,X,O,00010001,339.66,USD,X,02,X,01,X,02, ,01, ,02,X,02,X,02, ,03,X,02, ,02, ,02,X,01,X,03, ,02,X,02,X,03,X,02,X,02, ,03,X,02,X,01,X,02,X,02,X,02, ,01,X,01, ,02,X,03, ,02, ,01, ,01,X,02, ,03,X,02, ,02, ,02,X,03,X,03,X,02,X,02,1.00,40.00,53215.00,X,X,00020001,20261107,, ,1000,00030001,00040001,001,5321.50,0.1000,1.000,USD,58536.50,53215.00,PROM,AP,20261212,299.45,TX01,BN01,A,8909,9.74,8174.62,25.58,4434.58,10,204.67,38.38,Y,00005021,5321.50,20251030,202402,784.38,4031.97,5115.80,20220707,5,00008021,00009021,00009121,00009221,00009321,B,8129,00009421,D,PAYROLL_RUN
100,00000022,0000,01, ,20261231,20170314,000,20261019,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7263.13,1.00,USD,+,1000,4803.97,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8728.34,1.00,USD,+,,,,,,1000,5607.7,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3172.43,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3209.69,1.00,USD,+,,,,,,1000,7325.38,1.00,USD,+,,,,,,,,,,,,,,,,EUR,X,O,00010001,359.69,USD,X,01, ,01, ,02, ,02,X,03,X,03, ,02,X,01, ,03,X,02, ,02, ,01, ,03,X,01,X,03,X,03, ,01, ,03,X,01, ,02,X,02,X,03,X,03,X,02, ,03,X,01, ,03, ,01, ,03,X,01,X,01,X,02, ,01, ,03, ,02,X,01, ,03, ,03, ,03, ,03,1.00,40.00,227589.00,X,X,00020001,20250429,, ,1000,00030001,00040001,001,38690.13,0.1700,1.000,USD,266279.13,227589.00,PROM,AP,20260220,1714.42,TX01,BN01,A,9437,10.46,36936.02,109.42,18965.75,17,875.34,164.13,Y,00005022,38690.13,20231007,202403,3306.78,17022.55,22043.75,20220505,3,00008022,00009022,00009122,00009222,00009322,B,7724,00009422,C,PAYROLL_RUN
100,00000023,0000,01, ,20261231,20150818,000,20261217,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,3296.77,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4407.74,1.00,USD,+,,,,,,1000,4405.43,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,4570.33,1.00,USD,+,,,,,,,,,,,1000,3553.43,1.00,USD,+,,,,,,1000,8301.19,1.00,USD,+,,,,,,,,,,,,,,,,1000,1651.48,1.00,USD,+,,,,,,,,,,,1000,1705.5,1.00,USD,+,,,,,,,,,,,1000,5102.63,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,298.14,USD,X,03, ,02,X,03,X,01, ,02,X,03, ,03, ,01, ,01, ,01,X,02, ,03, ,02,X,01, ,01,X,01, ,02, ,01, ,03, ,03, ,01,X,03, ,03, ,02,X,01, ,02, ,02, ,01, ,03, ,03, ,01,X,02, ,01,X,01, ,02,X,01, ,03, ,01, ,03,X,01,1.00,40.00,197985.00,X,X,00020001,20250703,, ,1000,00030001,00040001,001,25738.05,0.1300,1.000,USD,223723.05,197985.00,PROM,AP,20250922,1353.37,TX01,BN01,A,8559,12.02,22057.47,95.19,16498.75,13,761.48,142.78,Y,00005023,25738.05,20240706,202406,5281.70,11701.80,18336.87,20201202,1,00008023,00009023,00009123,00009223,00009323,A,7756,00009423,C,PAYROLL_RUN
100,00000024,0000,01, ,20261231,20191014,000,20240423,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,8362.77,1.00,USD,+,1000,7888.06,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9960.1,1.00,USD,+,1000,8089.45,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8920.41,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5680.83,1.00,USD,+,,,,,,,,,,,,,,,,1000,6245.39,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9963.86,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,244.14,USD,X,02,X,03, ,03, ,03, ,01,X,03, ,03, ,01, ,01, ,03,X,03, ,02,X,03,X,03,X,02, ,03,X,02, ,02, ,03,X,02,X,02, ,02,X,02,X,02,X,03,X,02, ,03,X,01, ,01, ,03, ,01, ,03, ,03,X,02, ,01, ,02, ,02,X,01,X,02,X,03,1.00,40.00,121233.00,X,X,00020001,20250816,, ,1000,00030001,00040001,001,8486.31,0.0700,1.000,USD,129719.31,121233.00,PROM,AP,20260929,1040.62,TX01,BN01,A,8796,5.74,18542.36,58.29,10102.75,7,466.28,87.43,N,00005024,8486.31,20220519,202410,1941.88,8665.45,11647.95,20181107,2,00008024,00009024,00009124,00009224,00009324,B,218,00009424,D,PAYROLL_RUN
100,00000025,0000,01, ,20261231,20230919,000,20250415,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8263.68,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6765.37,1.00,USD,+,,,,,,1000,9826.64,1.00,USD,+,,,,,,1000,4520.95,1.00,USD,+,,,,,,1000,4970.98,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1703.1,1.00,USD,+,1000,3011.6,1.00,USD,+,1000,1716.86,1.00,USD,+,,,,,,,,,,,1000,4710.72,1.00,USD,+,,,,,,,,,,,1000,9424.28,1.00,USD,+,,,,,,,,,,,USD,X,O,00010001,421.92,USD, ,01, ,03,X,01,X,03,X,01,X,03, ,03, ,02, ,02,X,01, ,03, ,01,X,03, ,03, ,03,X,02, ,03,X,03, ,03, ,03,X,02, ,03, ,01, ,02,X,03,X,02,X,02,X,03,X,02,X,02, ,02,X,01, ,02, ,01,X,02, ,02, ,02, ,03,X,01, ,02,1.00,40.00,133477.00,X,X,00020001,20260501,, ,1000,00030001,00040001,001,16017.24,0.1200,1.000,USD,149494.24,133477.00,PROM,AP,20251109,914.74,TX01,BN01,A,4265,0.53,11917.33,64.17,11123.08,12,513.37,96.26,Y,00005025,16017.24,20210212,202411,2673.87,8527.58,12116.19,20240728,1,00008025,00009025,00009125,00009225,00009325,A,2546,00009425,C,PAYROLL_RUN
